ID,ID2,"Item title","Final URL","Image URL","Item subtitle","Item description","Item category",Price,"Sale price","Contextual keywords","Item address","Tracking template","Custom parameter","Final mobile URL"
1023,036-057-LB23076-95,"TÚI XÁCH NỮ LE BY LEMINO LB23076-95",http://vstyle.vn/tui-xach-nu-le-by-lemino-lb23076-95.html,http://core.vstyle.vn/public/themes/vstyle/products/B1232.jpg,,"Sang trọng, chỉn chu, cùng chiếc túi xách Lemino, một phụ kiện hoàn hảo làm nên sự “ấn tượng” trong những buổi gặp gỡ quan trọng. Màu sắc tinh tế, nổi bật, mang theo sự “hào nhoáng”, chắc chắn sẽ điểm nhấn tinh tế cho bộ trang phục của các quý cô sành điệu.","Apparel & Accessories","1300000 VND","650000 VND",,,,
1024,036-057-LB23076-80,"TÚI XÁCH NỮ LE BY LEMINO LB23076-80",http://vstyle.vn/tui-xach-nu-le-by-lemino-lb23076-80.html,http://core.vstyle.vn/public/themes/vstyle/products/B1231.jpg,,"Sang trọng, chỉn chu, cùng chiếc túi xách Lemino, một phụ kiện hoàn hảo làm nên sự “ấn tượng” trong những buổi gặp gỡ quan trọng. Màu sắc tinh tế, nổi bật, mang theo sự “hào nhoáng”, chắc chắn sẽ điểm nhấn tinh tế cho bộ trang phục của các quý cô sành điệu.","Apparel & Accessories","1300000 VND","650000 VND",,,,
1025,036-057-LB23076-40,"TÚI XÁCH NỮ LE BY LEMINO LB23076-40",http://vstyle.vn/tui-xach-nu-le-by-lemino-lb23076-40.html,http://core.vstyle.vn/public/themes/vstyle/products/B1228.jpg,,"Sang trọng, chỉn chu, cùng chiếc túi xách Lemino, một phụ kiện hoàn hảo làm nên sự “ấn tượng” trong những buổi gặp gỡ quan trọng. Màu sắc tinh tế, nổi bật, mang theo sự “hào nhoáng”, chắc chắn sẽ điểm nhấn tinh tế cho bộ trang phục của các quý cô sành điệu.","Apparel & Accessories","1300000 VND","650000 VND",,,,
1026,036-057-LB23076-33,"TÚI XÁCH NỮ LE BY LEMINO LB23076-33",http://vstyle.vn/tui-xach-nu-le-by-lemino-lb23076-33.html,http://core.vstyle.vn/public/themes/vstyle/products/B1229.jpg,,"Sang trọng, chỉn chu, cùng chiếc túi xách Lemino, một phụ kiện hoàn hảo làm nên sự “ấn tượng” trong những buổi gặp gỡ quan trọng. Màu sắc tinh tế, nổi bật, mang theo sự “hào nhoáng”, chắc chắn sẽ điểm nhấn tinh tế cho bộ trang phục của các quý cô sành điệu.","Apparel & Accessories","1300000 VND","650000 VND",,,,
1027,036-057-LB23076-70,"TÚI XÁCH NỮ LE BY LEMINO LB23076-70",http://vstyle.vn/tui-xach-nu-le-by-lemino-lb23076-70.html,http://core.vstyle.vn/public/themes/vstyle/products/B1230.jpg,,"Sang trọng, chỉn chu, cùng chiếc túi xách Lemino, một phụ kiện hoàn hảo làm nên sự “ấn tượng” trong những buổi gặp gỡ quan trọng. Màu sắc tinh tế, nổi bật, mang theo sự “hào nhoáng”, chắc chắn sẽ điểm nhấn tinh tế cho bộ trang phục của các quý cô sành điệu.","Apparel & Accessories","1300000 VND","650000 VND",,,,
1028,036-057-LB23072-32,"TÚI XÁCH NỮ LE BY LEMINO LB23072-32",http://vstyle.vn/tui-xach-nu-le-by-lemino-lb23072-32.html,http://core.vstyle.vn/public/themes/vstyle/products/B1226.jpg,,"Thiết kế đơn giản không quá nhiều chi tiết, cùng sự nhỏ gọn tiện dụng cho vừa đủ vài cây son, hộp phấn nhưng vẫn toát lên “khí chất” sang trọng, thanh lịch, cho các quý cô tự tin sải bước chốn đông người.","Apparel & Accessories","1300000 VND","650000 VND",,,,
1029,036-057-LB23072-61,"TÚI XÁCH NỮ LE BY LEMINO LB23072-61",http://vstyle.vn/tui-xach-nu-le-by-lemino-lb23072-61.html,http://core.vstyle.vn/public/themes/vstyle/products/B1227.jpg,,"Thiết kế đơn giản không quá nhiều chi tiết, cùng sự nhỏ gọn tiện dụng cho vừa đủ vài cây son, hộp phấn nhưng vẫn toát lên “khí chất” sang trọng, thanh lịch, cho các quý cô tự tin sải bước chốn đông người.","Apparel & Accessories","1300000 VND","650000 VND",,,,
1030,036-057-LB23072-41,"TÚI XÁCH NỮ LE BY LEMINO LB23072-41",http://vstyle.vn/tui-xach-nu-le-by-lemino-lb23072-41.html,http://core.vstyle.vn/public/themes/vstyle/products/B1225.jpg,,"Thiết kế đơn giản không quá nhiều chi tiết, cùng sự nhỏ gọn tiện dụng cho vừa đủ vài cây son, hộp phấn nhưng vẫn toát lên “khí chất” sang trọng, thanh lịch, cho các quý cô tự tin sải bước chốn đông người.","Apparel & Accessories","1300000 VND","650000 VND",,,,
1031,014-117-Jubilant-J70029-BLKO,"Mắt kính Jubilant chính hãng J70029-BLKO",http://vstyle.vn/mat-kinh-jubilant-chinh-hang-j70029-blko.html,http://core.vstyle.vn/public/themes/vstyle/products/B867.jpg,,"<p>Sở hữu vẻ ngoài thời trang, chất liệu cao cấp cùng nhiều đặc tính nổi trội, mắt kính Jubilant luôn là thương hiệu tiên phong, mang đến cho khách hàng những sản phẩm chất lượng cao, tinh tế, bắt mắt và thời thượng, cho trải nghiệm chân thực và tuyệt vời nhất!</p>
<p><strong> THÔNG TIN CHI TIẾT: </strong></p>
<p>Chất liệu: Gọng chủ yếu từ nhựa acetate cao cấp; thép không gỉ; titanium nguyên chất hoặc phối titanium;…chính hãng.</p>
<p>Tròng Polycacbonate dẻo dai đạt tiêu chuẩn quốc tê gồm 8 lớp phủ.</p>
<p>Chống tia cực tím (UV) .</p>
<p>Lớp màu (tinting and gradient) .</p>
<p>Lớp tráng cứng (Hard coating-HC) .</p>
<p>Lớp chống chói (Anti-reflective; Hard Multive Coating-HMC) .</p>
<p>Lớp chống tia điện từ (Electro Magnetic Intereference – EMI) .</p>
<p>Lớp chống nước bám (Hydrophobic) .</p>
<p>Lớp đổi màu (Photochormic – corning; transition; sun sensor) .</p>
<p>Lớp mạ khác (ex. Polyvinyl Alcohol; polarized) .</p>
<p><em><strong>* Bộ sản phẩm bao gồm: Hộp hiệu, khăn, tem bảo hành</str","Apparel & Accessories","590000 VND","383500 VND",,,,
1032,014-117-Jubilant-J70029-BLKBL,"Mắt kính Jubilant chính hãng J70029-BLKBL",http://vstyle.vn/mat-kinh-jubilant-chinh-hang-j70029-blkbl.html,http://core.vstyle.vn/public/themes/vstyle/products/B866.jpg,,"<p>Sở hữu vẻ ngoài thời trang, chất liệu cao cấp cùng nhiều đặc tính nổi trội, mắt kính Jubilant luôn là thương hiệu tiên phong, mang đến cho khách hàng những sản phẩm chất lượng cao, tinh tế, bắt mắt và thời thượng, cho trải nghiệm chân thực và tuyệt vời nhất!</p>
<p><strong> THÔNG TIN CHI TIẾT: </strong></p>
<p>Chất liệu: Gọng chủ yếu từ nhựa acetate cao cấp; thép không gỉ; titanium nguyên chất hoặc phối titanium;…chính hãng.</p>
<p>Tròng Polycacbonate dẻo dai đạt tiêu chuẩn quốc tê gồm 8 lớp phủ.</p>
<p>Chống tia cực tím (UV) .</p>
<p>Lớp màu (tinting and gradient) .</p>
<p>Lớp tráng cứng (Hard coating-HC) .</p>
<p>Lớp chống chói (Anti-reflective; Hard Multive Coating-HMC) .</p>
<p>Lớp chống tia điện từ (Electro Magnetic Intereference – EMI) .</p>
<p>Lớp chống nước bám (Hydrophobic) .</p>
<p>Lớp đổi màu (Photochormic – corning; transition; sun sensor) .</p>
<p>Lớp mạ khác (ex. Polyvinyl Alcohol; polarized) .</p>
<p><em><strong>* Bộ sản phẩm bao gồm: Hộp hiệu, khăn, tem bảo hành</str","Apparel & Accessories","590000 VND","383500 VND",,,,
1033,014-117-Jubilant-J70028-DBL,"Mắt kính Jubilant chính hãng J70028-DBL",http://vstyle.vn/mat-kinh-jubilant-chinh-hang-j70028-dbl.html,http://core.vstyle.vn/public/themes/vstyle/products/B864.jpg,,"<p>Sở hữu vẻ ngoài thời trang, chất liệu cao cấp cùng nhiều đặc tính nổi trội, mắt kính Jubilant luôn là thương hiệu tiên phong, mang đến cho khách hàng những sản phẩm chất lượng cao, tinh tế, bắt mắt và thời thượng, cho trải nghiệm chân thực và tuyệt vời nhất!</p>
<p><strong> THÔNG TIN CHI TIẾT: </strong></p>
<p>Chất liệu: Gọng chủ yếu từ nhựa acetate cao cấp; thép không gỉ; titanium nguyên chất hoặc phối titanium;…chính hãng.</p>
<p>Tròng Polycacbonate dẻo dai đạt tiêu chuẩn quốc tê gồm 8 lớp phủ.</p>
<p>Chống tia cực tím (UV) .</p>
<p>Lớp màu (tinting and gradient) .</p>
<p>Lớp tráng cứng (Hard coating-HC) .</p>
<p>Lớp chống chói (Anti-reflective; Hard Multive Coating-HMC) .</p>
<p>Lớp chống tia điện từ (Electro Magnetic Intereference – EMI) .</p>
<p>Lớp chống nước bám (Hydrophobic) .</p>
<p>Lớp đổi màu (Photochormic – corning; transition; sun sensor) .</p>
<p>Lớp mạ khác (ex. Polyvinyl Alcohol; polarized) .</p>
<p><em><strong>* Bộ sản phẩm bao gồm: Hộp hiệu, khăn, tem bảo hành</str","Apparel & Accessories","590000 VND","383500 VND",,,,
1034,014-117-Jubilant-J70029-BLK,"Mắt kính Jubilant chính hãng J70029-BLK",http://vstyle.vn/mat-kinh-jubilant-chinh-hang-j70029-blk.html,http://core.vstyle.vn/public/themes/vstyle/products/B865.jpg,,"<p>Sở hữu vẻ ngoài thời trang, chất liệu cao cấp cùng nhiều đặc tính nổi trội, mắt kính Jubilant luôn là thương hiệu tiên phong, mang đến cho khách hàng những sản phẩm chất lượng cao, tinh tế, bắt mắt và thời thượng, cho trải nghiệm chân thực và tuyệt vời nhất!</p>
<p><strong> THÔNG TIN CHI TIẾT: </strong></p>
<p>Chất liệu: Gọng chủ yếu từ nhựa acetate cao cấp; thép không gỉ; titanium nguyên chất hoặc phối titanium;…chính hãng.</p>
<p>Tròng Polycacbonate dẻo dai đạt tiêu chuẩn quốc tê gồm 8 lớp phủ.</p>
<p>Chống tia cực tím (UV) .</p>
<p>Lớp màu (tinting and gradient) .</p>
<p>Lớp tráng cứng (Hard coating-HC) .</p>
<p>Lớp chống chói (Anti-reflective; Hard Multive Coating-HMC) .</p>
<p>Lớp chống tia điện từ (Electro Magnetic Intereference – EMI) .</p>
<p>Lớp chống nước bám (Hydrophobic) .</p>
<p>Lớp đổi màu (Photochormic – corning; transition; sun sensor) .</p>
<p>Lớp mạ khác (ex. Polyvinyl Alcohol; polarized) .</p>
<p><em><strong>* Bộ sản phẩm bao gồm: Hộp hiệu, khăn, tem bảo hành</str","Apparel & Accessories","590000 VND","383500 VND",,,,
1035,014-117-Jubilant-J70028-BLKR,"Mắt kính Jubilant chính hãng J70028-BLKR",http://vstyle.vn/mat-kinh-jubilant-chinh-hang-j70028-blkr.html,http://core.vstyle.vn/public/themes/vstyle/products/B862.jpg,,"<p>Sở hữu vẻ ngoài thời trang, chất liệu cao cấp cùng nhiều đặc tính nổi trội, mắt kính Jubilant luôn là thương hiệu tiên phong, mang đến cho khách hàng những sản phẩm chất lượng cao, tinh tế, bắt mắt và thời thượng, cho trải nghiệm chân thực và tuyệt vời nhất!</p>
<p><strong> THÔNG TIN CHI TIẾT: </strong></p>
<p>Chất liệu: Gọng chủ yếu từ nhựa acetate cao cấp; thép không gỉ; titanium nguyên chất hoặc phối titanium;…chính hãng.</p>
<p>Tròng Polycacbonate dẻo dai đạt tiêu chuẩn quốc tê gồm 8 lớp phủ.</p>
<p>Chống tia cực tím (UV) .</p>
<p>Lớp màu (tinting and gradient) .</p>
<p>Lớp tráng cứng (Hard coating-HC) .</p>
<p>Lớp chống chói (Anti-reflective; Hard Multive Coating-HMC) .</p>
<p>Lớp chống tia điện từ (Electro Magnetic Intereference – EMI) .</p>
<p>Lớp chống nước bám (Hydrophobic) .</p>
<p>Lớp đổi màu (Photochormic – corning; transition; sun sensor) .</p>
<p>Lớp mạ khác (ex. Polyvinyl Alcohol; polarized) .</p>
<p><em><strong>* Bộ sản phẩm bao gồm: Hộp hiệu, khăn, tem bảo hành</str","Apparel & Accessories","590000 VND","383500 VND",,,,
1036,014-117-Jubilant-J70028-BRN,"Mắt kính Jubilant chính hãng J70028-BRN",http://vstyle.vn/mat-kinh-jubilant-chinh-hang-j70028-brn.html,http://core.vstyle.vn/public/themes/vstyle/products/B863.jpg,,"<p>Sở hữu vẻ ngoài thời trang, chất liệu cao cấp cùng nhiều đặc tính nổi trội, mắt kính Jubilant luôn là thương hiệu tiên phong, mang đến cho khách hàng những sản phẩm chất lượng cao, tinh tế, bắt mắt và thời thượng, cho trải nghiệm chân thực và tuyệt vời nhất!</p>
<p><strong> THÔNG TIN CHI TIẾT: </strong></p>
<p>Chất liệu: Gọng chủ yếu từ nhựa acetate cao cấp; thép không gỉ; titanium nguyên chất hoặc phối titanium;…chính hãng.</p>
<p>Tròng Polycacbonate dẻo dai đạt tiêu chuẩn quốc tê gồm 8 lớp phủ.</p>
<p>Chống tia cực tím (UV) .</p>
<p>Lớp màu (tinting and gradient) .</p>
<p>Lớp tráng cứng (Hard coating-HC) .</p>
<p>Lớp chống chói (Anti-reflective; Hard Multive Coating-HMC) .</p>
<p>Lớp chống tia điện từ (Electro Magnetic Intereference – EMI) .</p>
<p>Lớp chống nước bám (Hydrophobic) .</p>
<p>Lớp đổi màu (Photochormic – corning; transition; sun sensor) .</p>
<p>Lớp mạ khác (ex. Polyvinyl Alcohol; polarized) .</p>
<p><em><strong>* Bộ sản phẩm bao gồm: Hộp hiệu, khăn, tem bảo hành</str","Apparel & Accessories","590000 VND","383500 VND",,,,
1037,014-117-Jubilant-J70028-BLKO,"Mắt kính Jubilant chính hãng J70028-BLKO",http://vstyle.vn/mat-kinh-jubilant-chinh-hang-j70028-blko.html,http://core.vstyle.vn/public/themes/vstyle/products/B861.jpg,,"<p>Sở hữu vẻ ngoài thời trang, chất liệu cao cấp cùng nhiều đặc tính nổi trội, mắt kính Jubilant luôn là thương hiệu tiên phong, mang đến cho khách hàng những sản phẩm chất lượng cao, tinh tế, bắt mắt và thời thượng, cho trải nghiệm chân thực và tuyệt vời nhất!</p>
<p><strong> THÔNG TIN CHI TIẾT: </strong></p>
<p>Chất liệu: Gọng chủ yếu từ nhựa acetate cao cấp; thép không gỉ; titanium nguyên chất hoặc phối titanium;…chính hãng.</p>
<p>Tròng Polycacbonate dẻo dai đạt tiêu chuẩn quốc tê gồm 8 lớp phủ.</p>
<p>Chống tia cực tím (UV) .</p>
<p>Lớp màu (tinting and gradient) .</p>
<p>Lớp tráng cứng (Hard coating-HC) .</p>
<p>Lớp chống chói (Anti-reflective; Hard Multive Coating-HMC) .</p>
<p>Lớp chống tia điện từ (Electro Magnetic Intereference – EMI) .</p>
<p>Lớp chống nước bám (Hydrophobic) .</p>
<p>Lớp đổi màu (Photochormic – corning; transition; sun sensor) .</p>
<p>Lớp mạ khác (ex. Polyvinyl Alcohol; polarized) .</p>
<p><em><strong>* Bộ sản phẩm bao gồm: Hộp hiệu, khăn, tem bảo hành</str","Apparel & Accessories","590000 VND","383500 VND",,,,
1038,014-117-Jubilant-J70028-BLKGN,"Mắt kính Jubilant chính hãng J70028-BLKGN",http://vstyle.vn/mat-kinh-jubilant-chinh-hang-j70028-blkgn.html,http://core.vstyle.vn/public/themes/vstyle/products/B860.jpg,,"<p>Sở hữu vẻ ngoài thời trang, chất liệu cao cấp cùng nhiều đặc tính nổi trội, mắt kính Jubilant luôn là thương hiệu tiên phong, mang đến cho khách hàng những sản phẩm chất lượng cao, tinh tế, bắt mắt và thời thượng, cho trải nghiệm chân thực và tuyệt vời nhất!</p>
<p><strong> THÔNG TIN CHI TIẾT: </strong></p>
<p>Chất liệu: Gọng chủ yếu từ nhựa acetate cao cấp; thép không gỉ; titanium nguyên chất hoặc phối titanium;…chính hãng.</p>
<p>Tròng Polycacbonate dẻo dai đạt tiêu chuẩn quốc tê gồm 8 lớp phủ.</p>
<p>Chống tia cực tím (UV) .</p>
<p>Lớp màu (tinting and gradient) .</p>
<p>Lớp tráng cứng (Hard coating-HC) .</p>
<p>Lớp chống chói (Anti-reflective; Hard Multive Coating-HMC) .</p>
<p>Lớp chống tia điện từ (Electro Magnetic Intereference – EMI) .</p>
<p>Lớp chống nước bám (Hydrophobic) .</p>
<p>Lớp đổi màu (Photochormic – corning; transition; sun sensor) .</p>
<p>Lớp mạ khác (ex. Polyvinyl Alcohol; polarized) .</p>
<p><em><strong>* Bộ sản phẩm bao gồm: Hộp hiệu, khăn, tem bảo hành</str","Apparel & Accessories","590000 VND","383500 VND",,,,
1039,014-117-Jubilant-J70028-BLK,"Mắt kính Jubilant chính hãng J70028-BLK",http://vstyle.vn/mat-kinh-jubilant-chinh-hang-j70028-blk.html,http://core.vstyle.vn/public/themes/vstyle/products/B859.jpg,,"<p>Sở hữu vẻ ngoài thời trang, chất liệu cao cấp cùng nhiều đặc tính nổi trội, mắt kính Jubilant luôn là thương hiệu tiên phong, mang đến cho khách hàng những sản phẩm chất lượng cao, tinh tế, bắt mắt và thời thượng, cho trải nghiệm chân thực và tuyệt vời nhất!</p>
<p><strong> THÔNG TIN CHI TIẾT: </strong></p>
<p>Chất liệu: Gọng chủ yếu từ nhựa acetate cao cấp; thép không gỉ; titanium nguyên chất hoặc phối titanium;…chính hãng.</p>
<p>Tròng Polycacbonate dẻo dai đạt tiêu chuẩn quốc tê gồm 8 lớp phủ.</p>
<p>Chống tia cực tím (UV) .</p>
<p>Lớp màu (tinting and gradient) .</p>
<p>Lớp tráng cứng (Hard coating-HC) .</p>
<p>Lớp chống chói (Anti-reflective; Hard Multive Coating-HMC) .</p>
<p>Lớp chống tia điện từ (Electro Magnetic Intereference – EMI) .</p>
<p>Lớp chống nước bám (Hydrophobic) .</p>
<p>Lớp đổi màu (Photochormic – corning; transition; sun sensor) .</p>
<p>Lớp mạ khác (ex. Polyvinyl Alcohol; polarized) .</p>
<p><em><strong>* Bộ sản phẩm bao gồm: Hộp hiệu, khăn, tem bảo hành</str","Apparel & Accessories","590000 VND","383500 VND",,,,
1040,014-117-Jubilant-J70027-BRN,"Mắt kính Jubilant chính hãng J70027-BRN",http://vstyle.vn/mat-kinh-jubilant-chinh-hang-j70027-brn.html,http://core.vstyle.vn/public/themes/vstyle/products/B858.jpg,,"<p>Sở hữu vẻ ngoài thời trang, chất liệu cao cấp cùng nhiều đặc tính nổi trội, mắt kính Jubilant luôn là thương hiệu tiên phong, mang đến cho khách hàng những sản phẩm chất lượng cao, tinh tế, bắt mắt và thời thượng, cho trải nghiệm chân thực và tuyệt vời nhất!</p>
<p><strong> THÔNG TIN CHI TIẾT: </strong></p>
<p>Chất liệu: Gọng chủ yếu từ nhựa acetate cao cấp; thép không gỉ; titanium nguyên chất hoặc phối titanium;…chính hãng.</p>
<p>Tròng Polycacbonate dẻo dai đạt tiêu chuẩn quốc tê gồm 8 lớp phủ.</p>
<p>Chống tia cực tím (UV) .</p>
<p>Lớp màu (tinting and gradient) .</p>
<p>Lớp tráng cứng (Hard coating-HC) .</p>
<p>Lớp chống chói (Anti-reflective; Hard Multive Coating-HMC) .</p>
<p>Lớp chống tia điện từ (Electro Magnetic Intereference – EMI) .</p>
<p>Lớp chống nước bám (Hydrophobic) .</p>
<p>Lớp đổi màu (Photochormic – corning; transition; sun sensor) .</p>
<p>Lớp mạ khác (ex. Polyvinyl Alcohol; polarized) .</p>
<p><em><strong>* Bộ sản phẩm bao gồm: Hộp hiệu, khăn, tem bảo hành</str","Apparel & Accessories","590000 VND","383500 VND",,,,
1041,014-117-Jubilant-J70027-BLKR,"Mắt kính Jubilant chính hãng J70027-BLKR",http://vstyle.vn/mat-kinh-jubilant-chinh-hang-j70027-blkr.html,http://core.vstyle.vn/public/themes/vstyle/products/B857.jpg,,"<p>Sở hữu vẻ ngoài thời trang, chất liệu cao cấp cùng nhiều đặc tính nổi trội, mắt kính Jubilant luôn là thương hiệu tiên phong, mang đến cho khách hàng những sản phẩm chất lượng cao, tinh tế, bắt mắt và thời thượng, cho trải nghiệm chân thực và tuyệt vời nhất!</p>
<p><strong> THÔNG TIN CHI TIẾT: </strong></p>
<p>Chất liệu: Gọng chủ yếu từ nhựa acetate cao cấp; thép không gỉ; titanium nguyên chất hoặc phối titanium;…chính hãng.</p>
<p>Tròng Polycacbonate dẻo dai đạt tiêu chuẩn quốc tê gồm 8 lớp phủ.</p>
<p>Chống tia cực tím (UV) .</p>
<p>Lớp màu (tinting and gradient) .</p>
<p>Lớp tráng cứng (Hard coating-HC) .</p>
<p>Lớp chống chói (Anti-reflective; Hard Multive Coating-HMC) .</p>
<p>Lớp chống tia điện từ (Electro Magnetic Intereference – EMI) .</p>
<p>Lớp chống nước bám (Hydrophobic) .</p>
<p>Lớp đổi màu (Photochormic – corning; transition; sun sensor) .</p>
<p>Lớp mạ khác (ex. Polyvinyl Alcohol; polarized) .</p>
<p><em><strong>* Bộ sản phẩm bao gồm: Hộp hiệu, khăn, tem bảo hành</str","Apparel & Accessories","590000 VND","383500 VND",,,,
